date,close,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,return
2008-04-10,469.08,4.89,1.27,-7.74,-2.01,13.96,3.38,3.37,28.61,31.0,-2.47932122452
2008-04-11,457.45,-11.63,-6.74,-10.36,-19.37,-13.64,2.33,-8.25,-8.26,16.98,-1.26571209968
2008-04-14,451.66,-5.79,-17.42,-12.53,-16.15,-25.16,-19.43,-3.46,-14.04,-14.05,-1.06717442324
2008-04-15,446.84,-4.82,-10.61,-22.24,-17.35,-20.97,-29.98,-24.25,-8.28,-18.86,1.83287082625
2008-04-16,455.03,8.19,3.37,-2.42,-14.05,-9.16,-12.78,-21.79,-16.06,-0.09,-1.20651385623
2008-04-17,449.54,-5.49,2.7,-2.12,-7.91,-19.54,-14.65,-18.27,-27.28,-21.55,19.9915469146
2008-04-18,539.41,89.87,84.38,92.57,87.75,81.96,70.33,75.22,71.6,62.59,-0.300328136297
2008-04-21,537.79,-1.62,88.25,82.76,90.95,86.13,80.34,68.71,73.6,69.98,3.20013388125
2008-04-22,555.0,17.21,15.59,105.46,99.97,108.16,103.34,97.55,85.92,90.81,-1.53333333333
2008-04-23,546.49,-8.51,8.7,7.08,96.95,91.46,99.65,94.83,89.04,77.41,-0.631301579169
2008-04-24,543.04,-3.45,-11.96,5.25,3.63,93.5,88.01,96.2,91.38,85.59,0.187831467295
2008-04-25,544.06,1.02,-2.43,-10.94,6.27,4.65,94.52,89.03,97.22,92.4,1.48145425137
2008-04-28,552.12,8.06,9.08,5.63,-2.88,14.33,12.71,102.58,97.09,105.28,1.15011229443
2008-04-29,558.47,6.35,14.41,15.43,11.98,3.47,20.68,19.06,108.93,103.44,2.83273944885
2008-04-30,574.29,15.82,22.17,30.23,31.25,27.8,19.29,36.5,34.88,124.75,3.27186613035
2008-05-01,593.08,18.79,34.61,40.96,49.02,50.04,46.59,38.08,55.29,53.67,-1.98792742969
2008-05-02,581.29,-11.79,7.0,22.82,29.17,37.23,38.25,34.8,26.29,43.5,2.34134425158
2008-05-05,594.9,13.61,1.82,20.61,36.43,42.78,50.84,51.86,48.41,39.9,-1.4355353841
2008-05-06,586.36,-8.54,5.07,-6.72,12.07,27.89,34.24,42.3,43.32,39.87,-1.25520158265
2008-05-07,579.0,-7.36,-15.9,-2.29,-14.08,4.71,20.53,26.88,34.94,35.96,0.692573402418
2008-05-08,583.01,4.01,-3.35,-11.89,1.72,-10.07,8.72,24.54,30.89,38.95,-1.68264695288
2008-05-09,573.2,-9.81,-5.8,-13.16,-21.7,-8.09,-19.88,-1.09,14.73,21.08,2.04815073273
2008-05-12,584.94,11.74,1.93,5.94,-1.42,-9.96,3.65,-8.14,10.65,26.47,-0.331657947824
2008-05-13,583.0,-1.94,9.8,-0.00999999999999,4.0,-3.36,-11.9,1.71,-10.08,8.71,-1.14922813036
2008-05-14,576.3,-6.7,-8.64,3.1,-6.71,-2.7,-10.06,-18.6,-4.99,-16.78,0.815547457921
2008-05-15,581.0,4.7,-2.0,-3.94,7.8,-2.01,2.0,-5.36,-13.9,-0.29,-0.160051635112
2008-05-16,580.0701,-0.9299,3.7701,-2.9299,-4.8699,6.8701,-2.9399,1.0701,-6.2899,-14.8299,-0.439619280497
2008-05-19,577.52,-2.5501,-3.48,1.22,-5.48,-7.42,4.32,-5.49,-1.48,-8.84,0.187006510597
2008-05-20,578.6,1.08,-1.4701,-2.4,2.3,-4.4,-6.34,5.4,-4.41,-0.4,-4.94469408918
2008-05-21,549.99,-28.61,-27.53,-30.0801,-31.01,-26.31,-33.01,-34.95,-23.21,-33.02,-0.0963653884616
2008-05-22,549.46,-0.53,-29.14,-28.06,-30.6101,-31.54,-26.84,-33.54,-35.48,-23.74,-0.880864849125
2008-05-23,544.62,-4.84,-5.37,-33.98,-32.9,-35.4501,-36.38,-31.68,-38.38,-40.32,2.98924020418
2008-05-27,560.9,16.28,11.44,10.91,-17.7,-16.62,-19.1701,-20.1,-15.4,-22.1,1.30861116063
2008-05-28,568.24,7.34,23.62,18.78,18.25,-10.36,-9.28,-11.8301,-12.76,-8.06,2.59749401661
2008-05-29,583.0,14.76,22.1,38.38,33.54,33.01,4.4,5.48,2.9299,2.0,0.480274442539
2008-05-30,585.8,2.8,17.56,24.9,41.18,36.34,35.81,7.2,8.28,5.7299,-1.84363263913
2008-06-02,575.0,-10.8,-8.0,6.76,14.1,30.38,25.54,25.01,-3.6,-2.52,-1.33913043478
2008-06-03,567.3,-7.7,-18.5,-15.7,-0.94,6.4,22.68,17.84,17.31,-11.3,0.867265996827
2008-06-04,572.22,4.92,-2.78,-13.58,-10.78,3.98,11.32,27.6,22.76,22.23,2.46059207997
2008-06-05,586.3,14.08,19.0,11.3,0.5,3.3,18.06,25.4,41.68,36.84,-3.2918301211
2008-06-06,567.0,-19.3,-5.22,-0.3,-8.0,-18.8,-16.0,-1.24,6.1,22.38,-1.6102292769
2008-06-09,557.87,-9.13,-28.43,-14.35,-9.43,-17.13,-27.93,-25.13,-10.37,-3.03,-0.663236954846
2008-06-10,554.17,-3.7,-12.83,-32.13,-18.05,-13.13,-20.83,-31.63,-28.83,-14.07,-1.61863688038
2008-06-11,545.2,-8.97,-12.67,-21.8,-41.1,-27.02,-22.1,-29.8,-40.6,-37.8,1.42149669846
2008-06-12,552.95,7.75,-1.22,-4.92,-14.05,-33.35,-19.27,-14.35,-22.05,-32.85,3.35654218284
2008-06-13,571.51,18.56,26.31,17.34,13.64,4.51,-14.79,-0.71,4.21,-3.49,0.227467585869
2008-06-16,572.81,1.3,19.86,27.61,18.64,14.94,5.81,-13.49,0.59,5.51,-0.584836158587
2008-06-17,569.46,-3.35,-2.05,16.51,24.26,15.29,11.59,2.46,-16.84,-2.76,-1.24328311032
2008-06-18,562.38,-7.08,-10.43,-9.13,9.43,17.18,8.21,4.51,-4.62,-23.92,-0.387638251716
2008-06-19,560.2,-2.18,-9.26,-12.61,-11.31,7.25,15.0,6.03,2.33,-6.8,-2.45805069618
2008-06-20,546.43,-13.77,-15.95,-23.03,-26.38,-25.08,-6.52,1.23,-7.74,-11.44,-0.223267390151
2008-06-23,545.21,-1.22,-14.99,-17.17,-24.25,-27.6,-26.3,-7.74,0.00999999999999,-8.96,-0.533739293116
2008-06-24,542.3,-2.91,-4.13,-17.9,-20.08,-27.16,-30.51,-29.21,-10.65,-2.9,1.60427807487
2008-06-25,551.0,8.7,5.79,4.57,-9.2,-11.38,-18.46,-21.81,-20.51,-1.95,-4.02540834846
2008-06-26,528.82,-22.18,-13.48,-16.39,-17.61,-31.38,-33.56,-40.64,-43.99,-42.69,-0.141825195719
2008-06-27,528.07,-0.75,-22.93,-14.23,-17.14,-18.36,-32.13,-34.31,-41.39,-44.74,-0.312458575568
2008-06-30,526.42,-1.65,-2.4,-24.58,-15.88,-18.79,-20.01,-33.78,-35.96,-43.04,1.57858743969
2008-07-01,534.73,8.31,6.66,5.91,-16.27,-7.57,-10.48,-11.7,-25.47,-27.65,-1.43810895218
2008-07-02,527.04,-7.69,0.62,-1.03,-1.78,-23.96,-15.26,-18.17,-19.39,-33.16,1.8897996357
2008-07-03,537.0,9.96,2.27,10.58,8.93,8.18,-14.0,-5.3,-8.21,-9.43,1.28677839851
2008-07-07,543.91,6.91,16.87,9.18,17.49,15.84,15.09,-7.09,1.61,-1.3,1.95252891103
2008-07-08,554.53,10.62,17.53,27.49,19.8,28.11,26.46,25.71,3.53,12.23,-2.34072097091
2008-07-09,541.55,-12.98,-2.36,4.55,14.51,6.82,15.13,13.48,12.73,-9.45,-0.180962053365
2008-07-10,540.57,-0.98,-13.96,-3.34,3.57,13.53,5.84,14.15,12.5,11.75,-1.25238174519
2008-07-11,533.8,-6.77,-7.75,-20.73,-10.11,-3.2,6.76,-0.93,7.38,5.73,-2.28175346572
2008-07-14,521.62,-12.18,-18.95,-19.93,-32.91,-22.29,-15.38,-5.42,-13.11,-4.8,-1.06015873624
2008-07-15,516.09,-5.53,-17.71,-24.48,-25.46,-38.44,-27.82,-20.91,-10.95,-18.64,3.78034838885
2008-07-16,535.6,19.51,13.98,1.8,-4.97,-5.95,-18.93,-8.31,-1.4,8.56,-0.403286034354
2008-07-17,533.44,-2.16,17.35,11.82,-0.36,-7.13,-8.11,-21.09,-10.47,-3.56,-9.77054589082
2008-07-18,481.32,-52.12,-54.28,-34.77,-40.3,-52.48,-59.25,-60.23,-73.21,-62.59,-2.60118008809
2008-07-21,468.8,-12.52,-64.64,-66.8,-47.29,-52.82,-65.0,-71.77,-72.75,-85.73,1.7726109215
2008-07-22,477.11,8.31,-4.21,-56.33,-58.49,-38.98,-44.51,-56.69,-63.46,-64.44,2.53819873824
2008-07-23,489.22,12.11,20.42,7.9,-44.22,-46.38,-26.87,-32.4,-44.58,-51.35,-2.77993540738
2008-07-24,475.62,-13.6,-1.49,6.82,-5.7,-57.82,-59.98,-40.47,-46.0,-58.18,3.4397207855
2008-07-25,491.98,16.36,2.76,14.87,23.18,10.66,-41.46,-43.62,-24.11,-29.64,-3.02044798569
2008-07-28,477.12,-14.86,1.5,-12.1,0.00999999999999,8.32,-4.2,-56.32,-58.48,-38.97,1.25544936284
2008-07-29,483.11,5.99,-8.87,7.49,-6.11,6.0,14.31,1.79,-50.33,-52.49,-0.0848668005216
2008-07-30,482.7,-0.41,5.58,-9.28,7.08,-6.52,5.59,13.9,1.38,-50.74,-1.85415371867
2008-07-31,473.75,-8.95,-9.36,-3.37,-18.23,-1.87,-15.47,-3.36,4.95,-7.57,-1.24327176781
2008-08-01,467.86,-5.89,-14.84,-15.25,-9.26,-24.12,-7.76,-21.36,-9.25,-0.94,-1.03877228231
2008-08-04,463.0,-4.86,-10.75,-19.7,-20.11,-14.12,-28.98,-12.62,-26.22,-14.11,3.63930885529
2008-08-05,479.85,16.85,11.99,6.1,-2.85,-3.26,2.73,-12.13,4.23,-9.37,1.35250599146
2008-08-06,486.34,6.49,23.34,18.48,12.59,3.64,3.23,9.22,-5.64,10.72,-1.48455812806
2008-08-07,479.12,-7.22,-0.73,16.12,11.26,5.37,-3.58,-3.99,2.0,-12.86,3.316496911
2008-08-08,495.01,15.89,8.67,15.16,32.01,27.15,21.26,12.31,11.9,17.89,1.17775398477
2008-08-11,500.84,5.83,21.72,14.5,20.99,37.84,32.98,27.09,18.14,17.73,0.353406277454
2008-08-12,502.61,1.77,7.6,23.49,16.27,22.76,39.61,34.75,28.86,19.91,-0.513320467161
2008-08-13,500.03,-2.58,-0.81,5.02,20.91,13.69,20.18,37.03,32.17,26.28,1.09193448393
2008-08-14,505.49,5.46,2.88,4.65,10.48,26.37,19.15,25.64,42.49,37.63,0.921877781954
2008-08-15,510.15,4.66,10.12,7.54,9.31,15.14,31.03,23.81,30.3,47.15,-2.3228462217
2008-08-18,498.3,-11.85,-7.19,-1.73,-4.31,-2.54,3.29,19.18,11.96,18.45,-1.56532209512
2008-08-19,490.5,-7.8,-19.65,-14.99,-9.53,-12.11,-10.34,-4.51,11.38,4.16,-1.12130479103
2008-08-20,485.0,-5.5,-13.3,-25.15,-20.49,-15.03,-17.61,-15.84,-10.01,5.88,0.315463917526
2008-08-21,486.53,1.53,-3.97,-11.77,-23.62,-18.96,-13.5,-16.08,-14.31,-8.48,0.834480915874
2008-08-22,490.59,4.06,5.59,0.09,-7.71,-19.56,-14.9,-9.44,-12.02,-10.25,-1.54507837502
2008-08-25,483.01,-7.58,-3.52,-1.99,-7.49,-15.29,-27.14,-22.48,-17.02,-19.6,-1.83226020165
2008-08-26,474.16,-8.85,-16.43,-12.37,-10.84,-16.34,-24.14,-35.99,-31.33,-25.87,-1.17681795175
2008-08-27,468.58,-5.58,-14.43,-22.01,-17.95,-16.42,-21.92,-29.72,-41.57,-36.91,1.10973579752
2008-08-28,473.78,5.2,-0.38,-9.23,-16.81,-12.75,-11.22,-16.72,-24.52,-36.37,-2.21410781375
2008-08-29,463.29,-10.49,-5.29,-10.87,-19.72,-27.3,-23.24,-21.71,-27.21,-35.01,0.423061149604
2008-09-02,465.25,1.96,-8.53,-3.33,-8.91,-17.76,-25.34,-21.28,-19.75,-25.25,-0.180548092423
2008-09-03,464.41,-0.84,1.12,-9.37,-4.17,-9.75,-18.6,-26.18,-22.12,-20.59,-3.04687668224
2008-09-04,450.26,-14.15,-14.99,-13.03,-23.52,-18.32,-23.9,-32.75,-40.33,-36.27,-1.33478434682
2008-09-05,444.25,-6.01,-20.16,-21.0,-19.04,-29.53,-24.33,-29.91,-38.76,-46.34,-5.46989307822
2008-09-08,419.95,-24.3,-30.31,-44.46,-45.3,-43.34,-53.83,-48.63,-54.21,-63.06,-0.307179426122
2008-09-09,418.66,-1.29,-25.59,-31.6,-45.75,-46.59,-44.63,-55.12,-49.92,-55.5,-1.0748578799
2008-09-10,414.16,-4.5,-5.79,-30.09,-36.1,-50.25,-51.09,-49.13,-59.62,-54.42,4.730056017
2008-09-11,433.75,19.59,15.09,13.8,-10.5,-16.51,-30.66,-31.5,-29.54,-40.03,0.90144092219
2008-09-12,437.66,3.91,23.5,19.0,17.71,-6.59,-12.6,-26.75,-27.59,-25.63,-0.868253895718
2008-09-15,433.86,-3.8,0.11,19.7,15.2,13.91,-10.39,-16.4,-30.55,-31.39,2.09053611764
2008-09-16,442.93,9.07,5.27,9.18,28.77,24.27,22.98,-1.32,-7.33,-21.48,-6.42087914569
2008-09-17,414.49,-28.44,-19.37,-23.17,-19.26,0.33,-4.17,-5.46,-29.76,-35.77,5.93259185988
2008-09-18,439.08,24.59,-3.85,5.22,1.42,5.33,24.92,20.42,19.13,-5.17,2.29343172087
2008-09-19,449.15,10.07,34.66,6.22,15.29,11.49,15.4,34.99,30.49,29.2,-4.23243905154
2008-09-22,430.14,-19.01,-8.94,15.65,-12.79,-3.72,-7.52,-3.61,15.98,11.48,-0.20225972939
2008-09-23,429.27,-0.87,-19.88,-9.81,14.78,-13.66,-4.59,-8.39,-4.48,15.11,1.36044913458
2008-09-24,435.11,5.84,4.97,-14.04,-3.97,20.62,-7.82,1.25,-2.55,1.36,1.03192296201
2008-09-25,439.6,4.49,10.33,9.46,-9.55,0.52,25.11,-3.33,5.74,1.94,-1.94722474977
2008-09-26,431.04,-8.56,-4.07,1.77,0.9,-18.11,-8.04,16.55,-11.89,-2.82,-11.6091314031
2008-09-29,381.0,-50.04,-58.6,-54.11,-48.27,-49.14,-68.15,-58.08,-33.49,-61.93,5.12335958005
2008-09-30,400.52,19.52,-30.52,-39.08,-34.59,-28.75,-29.62,-48.63,-38.56,-13.97,2.79636472586
2008-10-01,411.72,11.2,30.72,-19.32,-27.88,-23.39,-17.55,-18.42,-37.43,-27.36,-5.15641698242
2008-10-02,390.49,-21.23,-10.03,9.49,-40.55,-49.11,-44.62,-38.78,-39.65,-58.66,-0.91679684499
2008-10-03,386.91,-3.58,-24.81,-13.61,5.91,-44.13,-52.69,-48.2,-42.36,-43.23,-4.0577912176
2008-10-06,371.21,-15.7,-19.28,-40.51,-29.31,-9.79,-59.83,-68.39,-63.9,-58.06,-6.78861022063
2008-10-07,346.01,-25.2,-40.9,-44.48,-65.71,-54.51,-34.99,-85.03,-93.59,-89.1,-2.28317100662
2008-10-08,338.11,-7.9,-33.1,-48.8,-52.38,-73.61,-62.41,-42.89,-92.93,-101.49,-2.70030463459
2008-10-09,328.98,-9.13,-17.03,-42.23,-57.93,-61.51,-82.74,-71.54,-52.02,-102.06,0.917988935498
2008-10-10,332.0,3.02,-6.11,-14.01,-39.21,-54.91,-58.49,-79.72,-68.52,-49.0,14.765060241
2008-10-13,381.02,49.02,52.04,42.91,35.01,9.81,-5.89,-9.47,-30.7,-19.5,-4.80552201984
2008-10-14,362.71,-18.31,30.71,33.73,24.6,16.7,-8.5,-24.2,-27.78,-49.01,-6.49003335998
2008-10-15,339.17,-23.54,-41.85,7.17,10.19,1.06,-6.84,-32.04,-47.74,-51.32,4.08349795088
2008-10-16,353.02,13.85,-9.69,-28.0,21.02,24.04,14.91,7.01,-18.19,-33.89,5.52943176024
2008-10-17,372.54,19.52,33.37,9.83,-8.48,40.54,43.56,34.43,26.53,1.33,1.81993879852
2008-10-20,379.32,6.78,26.3,40.15,16.61,-1.7,47.32,50.34,41.21,33.31,-4.36834335126
2008-10-21,362.75,-16.57,-9.79,9.73,23.58,0.04,-18.27,30.75,33.77,24.64,-1.95175740868
2008-10-22,355.67,-7.08,-23.65,-16.87,2.65,16.5,-7.04,-25.35,23.67,26.69,-0.941884330981
2008-10-23,352.32,-3.35,-10.43,-27.0,-20.22,-0.7,13.15,-10.39,-28.7,20.32,-3.69834241599
2008-10-24,339.29,-13.03,-16.38,-23.46,-40.03,-33.25,-13.73,0.12,-23.42,-41.73,-2.88838456777
2008-10-27,329.49,-9.8,-22.83,-26.18,-33.26,-49.83,-43.05,-23.53,-9.68,-33.22,11.9153843819
2008-10-28,368.75,39.26,29.46,16.43,13.08,6.0,-10.57,-3.79,15.73,29.58,-2.91525423729
2008-10-29,358.0,-10.75,28.51,18.71,5.68,2.33,-4.75,-21.32,-14.54,4.98,0.472067039106
2008-10-30,359.69,1.69,-9.06,30.2,20.4,7.37,4.02,-3.06,-19.63,-12.85,-0.0917456698824
2008-10-31,359.36,-0.33,1.36,-9.39,29.87,20.07,7.04,3.69,-3.39,-19.96,-3.58136687444
2008-11-03,346.49,-12.87,-13.2,-11.51,-22.26,17.0,7.2,-5.83,-9.18,-16.26,5.9020462351
2008-11-04,366.94,20.45,7.58,7.25,8.94,-1.81,37.45,27.65,14.62,11.27,-6.7313457241
2008-11-05,342.24,-24.7,-4.25,-17.12,-17.45,-15.76,-26.51,12.75,2.95,-10.08,-3.21996259935
2008-11-06,331.22,-11.02,-35.72,-15.27,-28.14,-28.47,-26.78,-37.53,1.73,-8.07,-0.0241531308496
2008-11-07,331.14,-0.08,-11.1,-35.8,-15.35,-28.22,-28.55,-26.86,-37.61,1.65,-3.73256024642
