index,amount,price,high,low,open,close,weight,wprice,volume,time
2017-04-10 17:00:00,1.80061678,1209.1361262518756,1211.0,1205.4,1211.0,1210.16,0.010444006732102346,12.638919186920976,99.60942882999996,2017-04-10 17:00:00
2017-04-10 18:00:00,0.08785845,1205.6976349518484,1210.93,1201.39,1209.56,1201.39,0.014653093627544314,17.604080153195465,82.31225546000002,2017-04-10 18:00:00
2017-04-10 19:00:00,0.1721,1207.9086694045,1209.0,1199.97,1202.99,1207.57,0.009423871126434728,11.379984056148784,228.54775331999983,2017-04-10 19:00:00
2017-04-10 20:00:00,0.01406138,1201.6357097472255,1208.65,1195.0,1207.07,1203.22,0.011430411207226595,13.753299372759184,294.13799678000026,2017-04-10 20:00:00
2017-04-10 21:00:00,0.86,1202.1570299135012,1203.96,1200.1,1203.23,1201.55,0.0131756371512442,15.831186819077468,93.65190276999998,2017-04-10 21:00:00
2017-04-10 22:00:00,0.06227908,1204.528437466798,1208.97,1200.17,1201.9,1208.48,0.009867376568565078,11.924527235579525,270.1694211900002,2017-04-10 22:00:00
2017-04-10 23:00:00,0.0287,1208.9995768336123,1210.1,1207.0,1208.97,1209.25,0.01568792450787864,18.970622711152245,107.2843859,2017-04-10 23:00:00
2017-04-11 00:00:00,0.41996235,1210.937929493982,1212.0,1208.48,1209.99,1212.0,0.02451929668516185,29.717387582416162,53.061631420000005,2017-04-11 00:00:00
2017-04-11 01:00:00,0.3,1212.4025621023936,1213.18,1210.13,1212.0,1212.0,0.015762585535669428,19.104253669231348,102.68023216999998,2017-04-11 01:00:00
2017-04-11 02:00:00,0.266,1213.2636299982794,1214.53,1210.95,1212.87,1214.04,0.01349530110434167,16.38383535271496,164.5667399,2017-04-11 02:00:00
2017-04-11 03:00:00,0.013112,1202.11502288237,1213.12,1198.55,1213.12,1203.86,0.007532950968988789,9.068618353526842,358.3061053499999,2017-04-11 03:00:00
2017-04-11 04:00:00,1.07946216,1200.584321164321,1204.91,1198.02,1203.86,1200.26,0.010849613664601259,13.022357297074306,321.86367827,2017-04-11 04:00:00
2017-04-11 05:00:00,0.85409028,1202.3768343224187,1205.0,1199.14,1200.89,1204.38,0.011744683661733802,14.145062108518959,86.50720296999998,2017-04-11 05:00:00
2017-04-11 06:00:00,0.00417495,1206.2442213294462,1207.62,1201.83,1201.83,1206.72,0.019806723131732585,23.901168937524346,60.31990589999999,2017-04-11 06:00:00
2017-04-11 07:00:00,0.03082818,1205.0261631849883,1207.7,1202.62,1207.61,1204.03,0.018109312227971734,21.804155201844807,97.52338224999998,2017-04-11 07:00:00
2017-04-11 08:00:00,1.0,1208.4656533302343,1209.49,1204.07,1207.06,1209.46,0.01608069330708687,19.448955327189285,184.5347943,2017-04-11 08:00:00
2017-04-11 09:00:00,2.46036255,1208.7256906458454,1209.49,1205.5,1209.46,1207.76,0.03625176733967551,43.78343452216649,46.865361889999996,2017-04-11 09:00:00
2017-04-11 10:00:00,1.0,1209.7677931434985,1210.1,1207.43,1207.43,1210.1,0.009837058955217325,11.903825041708483,78.46438351999998,2017-04-11 10:00:00
2017-04-11 11:00:00,0.97,1211.132492467584,1212.0,1210.0,1210.1,1210.63,0.014617798131201828,17.69674495157687,177.72184991000006,2017-04-11 11:00:00
2017-04-11 12:00:00,0.3989,1211.7425695631766,1213.0,1210.0,1210.0,1212.34,0.012028780354041422,14.582971574418577,124.5872753,2017-04-11 12:00:00
2017-04-11 13:00:00,0.18075909,1212.5777229268476,1214.6,1210.68,1211.87,1214.6,0.010493358318674883,12.745233013862512,126.36807865000004,2017-04-11 13:00:00
2017-04-11 14:00:00,0.53994839,1214.1601636537684,1215.0,1212.9,1214.15,1214.82,0.006624963739182015,8.048138449633095,200.43902536000004,2017-04-11 14:00:00
2017-04-11 15:00:00,0.08,1219.1192796151672,1222.0,1212.21,1213.98,1219.03,0.003935676875237784,4.7977081812211155,415.47131377999995,2017-04-11 15:00:00
2017-04-11 16:00:00,0.09288991,1223.5645372132028,1229.0,1218.29,1219.03,1224.44,0.003612756258788558,4.423603273511062,223.90876999000008,2017-04-11 16:00:00
2017-04-11 17:00:00,0.97604505,1223.6541670542586,1226.25,1221.21,1224.44,1221.81,0.012030041251155161,14.698424701073886,132.80431585,2017-04-11 17:00:00
2017-04-11 18:00:00,0.19885105,1223.8227035369941,1225.69,1221.53,1221.53,1223.36,0.012428571037388874,15.204616664300053,141.06121777999996,2017-04-11 18:00:00
2017-04-11 19:00:00,0.09484348,1218.273316225953,1223.36,1215.11,1223.36,1217.54,0.012827826232603312,15.618391551243835,125.78052411999992,2017-04-11 19:00:00
2017-04-11 20:00:00,5.56737338,1219.2456668470456,1221.3,1217.35,1217.54,1219.25,0.013268163207556591,16.177207990813375,36.79237366000001,2017-04-11 20:00:00
2017-04-11 21:00:00,0.04073366,1224.951452752802,1227.0,1218.66,1219.99,1224.54,0.011928533513451411,14.60696642856179,95.91273367,2017-04-11 21:00:00
2017-04-11 22:00:00,0.72418627,1223.5234831708801,1225.0,1222.75,1223.37,1223.59,0.01633561357365724,19.988093412591258,63.65592744,2017-04-11 22:00:00
2017-04-11 23:00:00,0.1086884,1221.2508592456015,1224.53,1218.94,1222.76,1218.99,0.018505880766915426,22.558483596062235,68.55628468999998,2017-04-11 23:00:00
2017-04-12 00:00:00,0.01,1221.9519200761172,1224.0,1218.7,1218.99,1222.81,0.017035169199708843,20.830775249095968,51.207993650000006,2017-04-12 00:00:00
2017-04-12 01:00:00,2.0,1220.4713458757453,1223.82,1218.88,1222.4,1221.0,0.005210461111433322,6.3619730170600866,32.71219205000009,2017-04-12 01:00:00
2017-04-12 02:00:00,0.04133724,1221.3749234193413,1224.56,1219.15,1220.55,1222.68,0.018550532134214814,22.681364629861772,97.70879525999999,2017-04-12 02:00:00
2017-04-12 03:00:00,1.45788523,1223.2240702514418,1224.57,1220.81,1222.68,1222.01,0.014382134491311179,17.575112169727173,45.75005206,2017-04-12 03:00:00
2017-04-12 04:00:00,0.0869,1216.4873937769523,1222.76,1213.13,1222.02,1214.07,0.011893578990296744,14.439637444749568,129.14106695,2017-04-12 04:00:00
2017-04-12 05:00:00,3.09178055,1210.913271133768,1214.8,1208.01,1214.79,1209.34,0.015095486347235497,18.255575459165776,138.8437290500001,2017-04-12 05:00:00
2017-04-12 06:00:00,0.088,1209.252709920236,1211.03,1208.0,1209.74,1209.68,0.014885005215680409,18.006093109304278,113.90166537999998,2017-04-12 06:00:00
2017-04-12 07:00:00,1.50999969,1212.5383565147265,1214.1,1209.44,1209.69,1213.0,0.013368774955965026,16.216324021585578,129.99856315,2017-04-12 07:00:00
2017-04-12 08:00:00,0.05,1219.9975525217285,1222.99,1212.36,1213.32,1219.13,0.009470252151799375,11.545468505823173,188.87377575000008,2017-04-12 08:00:00
2017-04-12 09:00:00,0.10913202,1221.3779860631298,1223.0,1219.11,1222.15,1221.24,0.0283806796346699,34.65962119704427,44.822087409999995,2017-04-12 09:00:00
2017-04-12 10:00:00,0.946,1216.9272589798538,1221.35,1212.09,1221.07,1219.24,0.010221825247983372,12.462858215351247,164.61700638999997,2017-04-12 10:00:00
2017-04-12 11:00:00,0.45841848,1218.8177546392558,1220.35,1214.32,1218.84,1219.62,0.012943390027164464,15.786017344930322,201.93625772999994,2017-04-12 11:00:00
2017-04-12 12:00:00,0.0046954,1217.120532908146,1221.35,1210.74,1219.01,1214.59,0.010117676032762908,12.2888281326335,98.15332451999996,2017-04-12 12:00:00
2017-04-12 13:00:00,1.38618834,1215.612315671211,1220.01,1210.26,1213.88,1220.01,0.01142616409513045,13.940034457700099,214.06238741,2017-04-12 13:00:00
2017-04-12 14:00:00,0.19273449,1220.7565200876677,1224.2,1216.83,1220.79,1218.0,0.0071329596417036185,8.687944843595007,156.5855243400001,2017-04-12 14:00:00
2017-04-12 15:00:00,41.89220757,1218.737131597579,1220.93,1215.98,1219.35,1219.0,0.01005930749626148,12.262295837942744,188.50199761000005,2017-04-12 15:00:00
2017-04-12 16:00:00,2.0,1212.7429543064413,1219.92,1209.43,1219.05,1216.89,0.004191059739163391,5.100058685990539,377.1013571800001,2017-04-12 16:00:00
2017-04-12 17:00:00,0.09470535,1216.249031855353,1217.75,1214.01,1214.76,1217.75,0.009836161619781158,11.977985812488505,96.59722355000012,2017-04-12 17:00:00
2017-04-12 18:00:00,0.0463003,1218.366276393141,1220.0,1215.91,1217.09,1218.53,0.012241016972973534,14.91604641207744,130.63747389000005,2017-04-12 18:00:00
2017-04-12 19:00:00,0.03578348,1218.6284989787282,1221.5,1215.91,1218.53,1217.1,0.008338148936025828,10.148361070037035,160.42479553000007,2017-04-12 19:00:00
2017-04-12 20:00:00,0.20153727,1215.3822207145727,1217.79,1210.82,1216.91,1214.82,0.00849248916537775,10.316845687884198,285.33725637000015,2017-04-12 20:00:00
2017-04-12 21:00:00,0.01334526,1212.5374630295353,1215.0,1210.14,1214.82,1214.07,0.009955269118528863,12.086393578732336,169.51940551000007,2017-04-12 21:00:00
2017-04-12 22:00:00,0.1106,1211.280111331202,1214.88,1209.43,1214.51,1212.4,0.011109735193590058,13.469442948708588,209.43736052000008,2017-04-12 22:00:00
2017-04-12 23:00:00,0.02,1214.056439348407,1215.47,1209.44,1209.45,1212.17,0.016980307152254816,20.58301892074872,49.32333445000002,2017-04-12 23:00:00
2017-04-13 00:00:00,0.03907271,1211.1414757066407,1214.79,1209.43,1212.16,1212.83,0.01367579536929192,16.58641489773832,118.36418005000004,2017-04-13 00:00:00
2017-04-13 01:00:00,0.5712,1214.9927981467333,1216.99,1212.02,1215.45,1216.89,0.015968257367375626,19.431612707785728,92.35531269,2017-04-13 01:00:00
2017-04-13 02:00:00,2.32758586,1217.1285016464683,1219.45,1215.4,1216.99,1217.17,0.021589232505586087,26.27776612882422,172.88309384999988,2017-04-13 02:00:00
2017-04-13 03:00:00,0.045021,1214.2121521656575,1217.17,1210.59,1217.17,1213.8,0.025612613329561947,31.08859005942229,37.51471102999999,2017-04-13 03:00:00
2017-04-13 04:00:00,0.47705549,1214.2110780738085,1216.0,1212.08,1212.2,1216.0,0.010375182532491067,12.616221959509138,161.93715024999997,2017-04-13 04:00:00
2017-04-13 05:00:00,0.00414,1213.2362003630558,1217.17,1209.43,1216.68,1211.07,0.014324871020505633,17.348421546803756,90.43126255999996,2017-04-13 05:00:00
2017-04-13 06:00:00,0.1270397,1179.1875711069347,1209.65,1165.0,1209.43,1181.0,0.004417393550755646,5.216941783442418,1218.4055683199986,2017-04-13 06:00:00
2017-04-13 07:00:00,0.1,1187.1989063513345,1193.0,1179.46,1182.86,1193.0,0.00872104249390185,10.404203695224908,366.4460782900002,2017-04-13 07:00:00
2017-04-13 08:00:00,0.05138446,1188.3127599973936,1192.99,1180.16,1191.88,1190.0,0.013145924228451032,15.64364983185673,153.87772307,2017-04-13 08:00:00
2017-04-13 09:00:00,0.00909027,1190.3235444204859,1193.15,1184.51,1189.98,1184.51,0.011964151357745912,14.17165692476361,394.8920234699998,2017-04-13 09:00:00
2017-04-13 10:00:00,0.25699,1190.3090896018023,1193.97,1180.82,1188.97,1191.92,0.012223399978757224,14.569314902680311,210.43013189000018,2017-04-13 10:00:00
2017-04-13 11:00:00,0.10554526,1195.7820789615655,1198.0,1191.04,1191.69,1197.78,0.010799380791725535,12.935282324713011,158.42042144,2017-04-13 11:00:00
2017-04-13 12:00:00,0.51281643,1196.0844709279893,1197.99,1192.6,1197.71,1196.12,0.012063217613165226,14.42905585145919,199.09570223999998,2017-04-13 12:00:00
2017-04-13 13:00:00,0.04401463,1191.8063050759133,1196.17,1188.0,1194.36,1191.44,0.010836076998101785,12.910535578618392,125.47552963000004,2017-04-13 13:00:00
2017-04-13 14:00:00,0.249,1178.9131694758864,1191.47,1168.0,1190.51,1174.95,0.003790856399354533,4.454066726421608,595.3021839300002,2017-04-13 14:00:00
2017-04-13 15:00:00,2.56545643,1173.617645559588,1182.58,1167.71,1174.95,1174.98,0.004812133803761885,5.65416097674414,483.56494702000026,2017-04-13 15:00:00
2017-04-13 16:00:00,0.112,1175.9080001031966,1178.0,1169.83,1174.3,1174.04,0.007162649188980804,8.409236653831023,161.34481584000005,2017-04-13 16:00:00
2017-04-13 17:00:00,0.22325041,1156.3761789806533,1174.02,1141.0,1172.04,1160.0,0.0023205205720041072,2.6918038635247643,1545.9331907499986,2017-04-13 17:00:00
2017-04-13 18:00:00,4.83,1162.569329921993,1164.32,1157.63,1160.0,1164.32,0.0067083206004202745,7.810631841481333,161.04259039000002,2017-04-13 18:00:00
2017-04-13 19:00:00,0.02327,1170.9441550093986,1175.31,1161.98,1164.03,1169.99,0.006502093260325262,7.607384093647953,190.98736951000012,2017-04-13 19:00:00
2017-04-13 20:00:00,0.00884653,1167.3714707905178,1170.0,1161.53,1169.99,1168.92,0.010359953594787887,12.109956956019458,183.87223527,2017-04-13 20:00:00
2017-04-13 21:00:00,0.017,1170.9071748494143,1174.43,1166.0,1168.56,1173.35,0.011528741613119177,13.527248971753385,155.4280303399999,2017-04-13 21:00:00
2017-04-13 22:00:00,0.00429192,1174.8384646585162,1176.98,1172.54,1173.35,1173.35,0.015243924062726882,17.886458299000584,71.9206937,2017-04-13 22:00:00
2017-04-13 23:00:00,0.066,1170.5508715795868,1174.99,1166.76,1174.3,1172.91,0.013933428580342896,16.342657716169988,85.37801097000003,2017-04-13 23:00:00
2017-04-14 00:00:00,0.023,1174.3377497235683,1176.94,1169.79,1172.56,1176.4,0.010123357127505757,11.909117324797773,126.99780817000001,2017-04-14 00:00:00
2017-04-14 01:00:00,0.44,1181.2679084471276,1185.0,1176.53,1176.82,1182.15,0.012264825621593152,14.498863608566346,111.53240691999999,2017-04-14 01:00:00
2017-04-14 02:00:00,0.2,1182.0019408180394,1183.77,1180.92,1183.2,1181.55,0.02530178984125267,29.89532978693209,87.68087352000002,2017-04-14 02:00:00
2017-04-14 03:00:00,1.12939684,1180.9766954534716,1184.61,1175.02,1182.64,1184.04,0.026088137763753308,30.889398637794464,125.92075504999995,2017-04-14 03:00:00
2017-04-14 04:00:00,0.2483763,1182.1796352126169,1184.32,1181.2,1183.44,1182.41,0.06878314200896282,81.32987494281774,33.08760226999999,2017-04-14 04:00:00
2017-04-14 05:00:00,0.01151345,1182.6930894748268,1184.88,1179.64,1182.4,1183.53,0.031799962130040924,37.636209179767334,19.62239337,2017-04-14 05:00:00
2017-04-14 06:00:00,0.1,1187.9825329768128,1189.98,1183.21,1183.21,1189.01,0.022295699960158896,26.50981020962853,185.03939284000003,2017-04-14 06:00:00
2017-04-14 07:00:00,0.08,1182.0893413134452,1193.0,1166.92,1189.95,1185.22,0.004858551181692137,5.758452031565155,554.5511722599998,2017-04-14 07:00:00
2017-04-14 08:00:00,6.0,1173.2526450689802,1185.09,1166.02,1181.38,1170.55,0.005765326080022271,6.7486024429700695,792.12427891,2017-04-14 08:00:00
2017-04-14 09:00:00,3.0,1155.4072512571088,1172.73,1142.0,1168.71,1160.57,0.001987184206763036,2.3062663748429766,1927.8240501699997,2017-04-14 09:00:00
2017-04-14 10:00:00,0.025,1156.9621158665855,1163.92,1146.97,1160.57,1159.04,0.003736155521173648,4.330353695261105,877.7282908599998,2017-04-14 10:00:00
2017-04-14 11:00:00,0.53183122,1157.6860577487246,1170.0,1148.88,1160.82,1150.58,0.004886675005759273,5.622510528126504,711.5633033399992,2017-04-14 11:00:00
2017-04-14 12:00:00,0.66796691,1158.6799698063753,1162.64,1149.01,1154.89,1162.36,0.010412859627349474,12.103491516445935,733.9943913199999,2017-04-14 12:00:00
2017-04-14 13:00:00,0.01789667,1168.6008036592034,1174.73,1157.08,1161.99,1170.3,0.0074756716074492295,8.748778482197833,375.76479582,2017-04-14 13:00:00
2017-04-14 14:00:00,0.04147934,1170.097016161417,1176.88,1166.0,1170.3,1171.17,0.004025010756461075,4.713971847644517,541.5839187999992,2017-04-14 14:00:00
2017-04-14 15:00:00,2.42071718,1175.8621461813982,1180.0,1166.22,1171.0,1176.1,0.008375482314748797,9.85040475037606,386.5697816799999,2017-04-14 15:00:00
2017-04-14 16:00:00,0.022,1178.3078701422337,1180.0,1172.29,1176.1,1178.8,0.006848972300677514,8.073568548038653,180.67592241999984,2017-04-14 16:00:00
2017-04-14 17:00:00,0.05065326,1179.5010724328163,1179.77,1176.02,1178.8,1179.77,0.010263395356588498,12.108445939842412,133.09460230999994,2017-04-14 17:00:00
2017-04-14 18:00:00,0.016,1172.4224741840258,1183.0,1165.72,1179.75,1170.09,0.004280079098904591,5.008077752837273,483.7535503100001,2017-04-14 18:00:00
2017-04-14 19:00:00,0.20958617,1167.6335705094878,1173.05,1165.0,1171.48,1167.35,0.0072740153412141646,8.491321808566354,370.8583600200002,2017-04-14 19:00:00
2017-04-14 20:00:00,0.00468694,1167.919982688884,1172.89,1165.18,1166.28,1168.96,0.011764592267946867,13.75233777753917,47.773722300000024,2017-04-14 20:00:00
2017-04-14 21:00:00,0.0105925,1167.009905817455,1172.78,1160.61,1166.02,1166.39,0.009790652213526872,11.419718835335608,127.96315015000005,2017-04-14 21:00:00
2017-04-14 22:00:00,0.086588,1168.7198201332694,1171.25,1165.59,1165.59,1169.98,0.02228914323213047,26.077851798728005,30.738991039999988,2017-04-14 22:00:00
2017-04-14 23:00:00,0.90472229,1170.2499132880712,1170.34,1169.53,1169.54,1170.34,0.02374156828401396,27.785707025512895,16.3243825,2017-04-14 23:00:00
2017-04-15 00:00:00,0.028,1170.0061719442378,1170.57,1169.37,1169.53,1169.9,0.02339775940099925,27.373038723229023,83.8524801,2017-04-15 00:00:00
2017-04-15 01:00:00,0.051,1169.8001531795694,1170.57,1169.25,1169.9,1169.75,0.028553167197073747,33.40006732877701,63.41779116000002,2017-04-15 01:00:00
2017-04-15 02:00:00,0.094,1170.3302229900107,1170.9,1169.0,1169.75,1170.45,0.018770220480355784,21.969604561232426,54.39751418999999,2017-04-15 02:00:00
2017-04-15 03:00:00,0.0769,1171.9194086239663,1174.35,1169.13,1170.45,1174.35,0.050310006579376614,59.081556226490925,22.084657229999994,2017-04-15 03:00:00
2017-04-15 04:00:00,0.01,1177.772172265921,1180.0,1173.7,1174.42,1176.24,0.01311734011590733,15.429140137934839,59.71842658000002,2017-04-15 04:00:00
2017-04-15 05:00:00,0.05,1177.3652355965955,1179.97,1176.11,1177.03,1177.25,0.03146851843746145,37.04631333050149,26.15627298,2017-04-15 05:00:00
2017-04-15 06:00:00,0.058,1176.8597487538866,1179.82,1175.9,1176.1,1176.95,0.006766844208677014,7.964237291402412,22.820144299999992,2017-04-15 06:00:00
2017-04-15 07:00:00,0.146,1177.105470237964,1177.23,1176.65,1176.95,1176.95,0.04896488872693827,57.62922578717,18.882451609999997,2017-04-15 07:00:00
2017-04-15 08:00:00,0.05,1175.7070202984107,1177.98,1175.12,1176.95,1176.18,0.03141025445528371,36.9441130852156,34.69879919,2017-04-15 08:00:00
2017-04-15 09:00:00,0.01058232,1177.3005744283528,1180.0,1175.08,1175.12,1178.38,0.018287702732706884,21.54986314616714,42.04575611,2017-04-15 09:00:00
2017-04-15 10:00:00,0.38,1178.619739777041,1180.0,1177.0,1178.38,1179.84,0.02451408453613842,28.92269749911755,49.88858559999999,2017-04-15 10:00:00
2017-04-15 11:00:00,0.14566975,1180.5829813104615,1182.34,1177.38,1178.68,1181.03,0.025978379818632887,30.6812459172,38.67689020000001,2017-04-15 11:00:00
2017-04-15 12:00:00,0.16263474,1179.9590124767176,1182.29,1178.0,1181.03,1178.49,0.017874764575892117,21.0652313050431,61.25183116999999,2017-04-15 12:00:00
2017-04-15 13:00:00,0.08453461,1179.682998805698,1182.27,1176.01,1178.09,1179.99,0.016548332603442243,19.52686698873581,55.107079670000026,2017-04-15 13:00:00
2017-04-15 14:00:00,0.01712004,1186.6550002961615,1190.2,1179.68,1179.8,1188.62,0.009044740964886833,10.750760005683786,339.3374200599999,2017-04-15 14:00:00
2017-04-15 15:00:00,3.923,1185.2560830140903,1192.5,1180.85,1187.23,1185.0,0.008618456641169088,10.212871119785369,254.00390860999994,2017-04-15 15:00:00
2017-04-15 16:00:00,1.57610085,1187.813754654389,1189.55,1184.67,1185.0,1186.15,0.023541100588380368,27.923276462907374,14.297666039999992,2017-04-15 16:00:00
2017-04-15 17:00:00,0.346,1186.4500807074842,1190.73,1183.02,1185.0,1184.11,0.017580033026202292,20.816692906656396,84.80160871999993,2017-04-15 17:00:00
2017-04-15 18:00:00,4.15969889,1181.93129856537,1184.98,1179.5,1184.5,1184.98,0.014355527838920233,17.0110133785637,50.100008009999996,2017-04-15 18:00:00
2017-04-15 19:00:00,0.22628448,1181.4834156713516,1184.96,1179.52,1183.31,1181.61,0.022162221615825265,26.18710268347529,20.651712310000008,2017-04-15 19:00:00
2017-04-15 20:00:00,0.01239419,1181.292122845247,1183.85,1179.5,1180.02,1181.98,0.025055642616800447,29.615268460205794,33.44040629999999,2017-04-15 20:00:00
2017-04-15 21:00:00,0.017243,1179.058035200792,1181.98,1176.76,1181.98,1178.9,0.02623703474072269,30.930840255837982,38.291838059999996,2017-04-15 21:00:00
2017-04-15 22:00:00,0.02,1172.341820353523,1179.3,1170.0,1178.7,1174.01,0.012059817980367924,14.158346907131747,174.12884529,2017-04-15 22:00:00
2017-04-15 23:00:00,0.23165805,1170.5181788041148,1173.67,1165.0,1172.87,1173.45,0.013224032460428038,15.517740890689282,162.39870331,2017-04-15 23:00:00
2017-04-16 00:00:00,0.019,1172.4582711368669,1174.33,1167.12,1171.0,1172.4,0.014190839417618917,16.63734013321642,68.03296242000003,2017-04-16 00:00:00
2017-04-16 01:00:00,0.24290408,1173.308289185355,1175.88,1171.54,1173.0,1172.63,0.02329113804719009,27.31188720827652,34.21210841000002,2017-04-16 01:00:00
2017-04-16 02:00:00,0.2,1176.4869374332002,1178.0,1172.84,1173.55,1175.72,0.05322912938288644,62.582551998047244,3.11578594,2017-04-16 02:00:00
2017-04-16 03:00:00,0.027,1175.5000286034292,1177.28,1172.48,1176.4,1175.48,0.049642655993883185,58.353949267689806,61.339613580000005,2017-04-16 03:00:00
2017-04-16 04:00:00,2.4678635,1176.0010613013596,1178.13,1175.0,1175.48,1178.13,0.04757376369647447,56.04807822372748,62.65370912,2017-04-16 04:00:00
2017-04-16 05:00:00,0.40956127,1176.6568648423186,1178.67,1176.02,1176.96,1176.02,0.057854531517286714,68.03808615495952,7.25277427,2017-04-16 05:00:00
2017-04-16 06:00:00,0.00994,1176.4870720085717,1178.67,1176.02,1176.04,1176.5,0.01584869583844,18.64599065392466,12.708390209999955,2017-04-16 06:00:00
2017-04-16 07:00:00,0.11153894,1174.496263880933,1178.92,1171.5,1176.5,1173.44,0.01575099678376806,18.482849665944794,61.35073336000003,2017-04-16 07:00:00
2017-04-16 08:00:00,0.038193,1170.7725590797183,1178.45,1167.0,1173.44,1170.23,0.01631420084803173,19.09136725839217,62.79047765000001,2017-04-16 08:00:00
2017-04-16 09:00:00,0.032,1171.149310145877,1176.28,1168.35,1169.41,1170.0,0.023700872925583028,27.730021322932142,13.00752937,2017-04-16 09:00:00
2017-04-16 10:00:00,0.59175866,1170.2300679539135,1172.95,1169.37,1170.25,1171.17,0.016454237416279955,19.270709234824597,30.59445864000001,2017-04-16 10:00:00
2017-04-16 11:00:00,0.632,1166.9725355024311,1173.06,1161.0,1171.17,1164.04,0.006716645327695646,7.81844382725084,90.23040790000003,2017-04-16 11:00:00
2017-04-16 12:00:00,0.110162,1157.3440296817812,1165.13,1153.06,1164.11,1153.97,0.006639831149895136,7.66216595204449,376.28751615999994,2017-04-16 12:00:00
2017-04-16 13:00:00,0.04477089,1152.457318464652,1157.06,1150.0,1153.11,1152.14,0.005915243036954919,6.815188112597241,283.04227599999973,2017-04-16 13:00:00
2017-04-16 14:00:00,0.10067079,1155.8630466245631,1158.98,1152.11,1152.13,1158.33,0.008283447065393636,9.59496523925741,116.01277769000025,2017-04-16 14:00:00
2017-04-16 15:00:00,4.81677119,1164.9052812218858,1179.3,1150.0,1158.33,1168.0,0.0030618585511526667,3.5762507877463148,968.9389611100013,2017-04-16 15:00:00
2017-04-16 16:00:00,0.05,1169.500850773909,1172.73,1163.01,1163.01,1168.99,0.013863123669930118,16.205852938911608,39.22131303999997,2017-04-16 16:00:00
2017-04-16 17:00:00,0.1703867,1169.3727592183548,1172.96,1167.3,1168.99,1170.01,0.015507181878146651,18.143557869250362,21.31924340999999,2017-04-16 17:00:00
2017-04-16 18:00:00,0.26383599,1172.7140728059994,1174.57,1168.98,1173.48,1172.0,0.014826250198723183,17.37636523290357,52.23755355,2017-04-16 18:00:00
2017-04-16 19:00:00,0.12458933,1171.6401980228786,1172.0,1170.25,1172.0,1172.0,0.03278504525686539,38.424073041046235,10.444944259999998,2017-04-16 19:00:00
2017-04-16 20:00:00,0.074,1171.0572640153616,1172.0,1167.89,1171.99,1170.88,0.015965792567499974,18.69402720143437,23.960087239999986,2017-04-16 20:00:00
2017-04-16 21:00:00,0.083,1171.8824587254937,1174.44,1168.93,1170.88,1173.06,0.03086249949620809,36.20356365902186,6.806994710000001,2017-04-16 21:00:00
2017-04-16 22:00:00,0.05228684,1169.525785541452,1173.64,1167.3,1173.62,1173.25,0.03062398402371909,35.92958925582842,17.499053309999997,2017-04-16 22:00:00
2017-04-16 23:00:00,0.107,1166.2775833613534,1171.98,1161.0,1169.94,1162.31,0.008139191300299324,9.460263440250907,240.93061168999998,2017-04-16 23:00:00
2017-04-17 00:00:00,0.11957896,1162.782220508964,1171.0,1161.0,1162.31,1163.51,0.033057315158789666,38.46251676040336,72.42897737,2017-04-17 00:00:00
2017-04-17 01:00:00,0.047,1164.422229968937,1169.6,1161.0,1163.0,1165.0,0.014520616065062476,16.916517715797784,101.06981233000002,2017-04-17 01:00:00
2017-04-17 02:00:00,0.17,1166.7346509508866,1172.0,1161.56,1165.34,1164.44,0.011661639787924725,13.579279834651068,92.88324834000002,2017-04-17 02:00:00
2017-04-17 03:00:00,0.061,1167.1029802239827,1171.98,1163.73,1164.24,1166.52,0.03870638704744674,45.151774618587574,57.55651305999999,2017-04-17 03:00:00
2017-04-17 04:00:00,0.85173765,1164.6803607992576,1166.81,1162.93,1166.46,1165.26,0.043223621472361175,50.36675715688358,14.17348773,2017-04-17 04:00:00
2017-04-17 05:00:00,0.04415845,1166.5660151052105,1167.06,1162.44,1162.93,1167.06,0.031050018937918193,36.23723510168681,27.086950759999972,2017-04-17 05:00:00
2017-04-17 06:00:00,4.60430887,1168.7506058710312,1172.0,1166.76,1166.76,1172.0,0.02267237090242216,26.57201869763877,48.151112560000016,2017-04-17 06:00:00
2017-04-17 07:00:00,0.02,1170.3134239691412,1174.45,1167.58,1167.58,1168.66,0.022680301400600067,26.505561034825277,42.54828551999999,2017-04-17 07:00:00
2017-04-17 08:00:00,0.0051,1167.978531649081,1174.3,1165.0,1168.0,1165.32,0.012461342298124085,14.521451406849957,44.72142631000003,2017-04-17 08:00:00
2017-04-17 09:00:00,0.52506705,1170.5430982575851,1173.81,1165.0,1165.3,1173.0,0.01606706639611253,18.846668882639996,54.53956960999999,2017-04-17 09:00:00
2017-04-17 10:00:00,2.0,1167.0052728468333,1173.5,1165.07,1173.3,1166.0,0.02241696356109513,26.13817951223692,54.99295687,2017-04-17 10:00:00
2017-04-17 11:00:00,0.12935654,1167.1320246187356,1168.97,1166.1,1166.63,1167.02,0.025543487816385983,29.80976115147877,26.97212068,2017-04-17 11:00:00
2017-04-17 12:00:00,0.05610565,1163.6325715695104,1169.02,1161.58,1167.02,1162.87,0.0152700816879225,17.757119892434435,77.09868624999997,2017-04-17 12:00:00
2017-04-17 13:00:00,2.73171417,1163.9275317417903,1165.5,1161.97,1163.5,1161.99,0.02283615721435776,26.535386321511574,34.18342946,2017-04-17 13:00:00
